MONTH,DAY_OF_WEEK,FL_DATE,MKT_UNIQUE_CARRIER,MKT_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,DUP,CRS_ELAPSED_TIME,DISTANCE,WEATHER_DELAY,NAS_DELAY,LATE_AIRCRAFT_DELAY,DIV_AIRPORT_LANDINGS
2,3,2/1/23 0:00,UA,1998,UA,1998,ORD,SYR,1824,2117,2109.0,-8.0,0,0,N,113.0,607,,,,0.0
2,3,2/1/23 0:00,UA,3568,YX,3568,ORD,SYR,1348,1639,1616.0,-23.0,0,0,N,111.0,607,,,,0.0
2,3,2/8/23 0:00,AA,3518,MQ,3518,ORD,SYR,1437,1724,1712.0,-12.0,0,0,N,107.0,607,,,,0.0
2,3,2/8/23 0:00,B6,116,B6,116,JFK,SYR,1305,1418,1358.0,-20.0,0,0,N,73.0,209,,,,0.0
2,3,2/8/23 0:00,B6,2516,B6,2516,JFK,SYR,2220,2331,2328.0,-3.0,0,0,N,71.0,209,,,,0.0
2,3,2/8/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2357,2345.0,-12.0,0,0,N,87.0,209,,,,0.0
2,3,2/8/23 0:00,DL,5224,9E,5224,JFK,SYR,1630,1759,1736.0,-23.0,0,0,N,89.0,209,,,,0.0
2,3,2/8/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1118,1052.0,-26.0,0,0,N,88.0,209,,,,0.0
2,3,2/8/23 0:00,UA,1998,UA,1998,ORD,SYR,1824,2117,2105.0,-12.0,0,0,N,113.0,607,,,,0.0
2,3,2/8/23 0:00,UA,3568,YX,3568,ORD,SYR,1348,1639,1616.0,-23.0,0,0,N,111.0,607,,,,0.0
2,3,2/15/23 0:00,AA,3518,MQ,3518,ORD,SYR,1437,1724,1816.0,52.0,0,0,N,107.0,607,0.0,0.0,52.0,0.0
2,3,2/15/23 0:00,B6,116,B6,116,JFK,SYR,1305,1418,1405.0,-13.0,0,0,N,73.0,209,,,,0.0
2,3,2/15/23 0:00,B6,2516,B6,2516,JFK,SYR,2220,2331,2313.0,-18.0,0,0,N,71.0,209,,,,0.0
2,3,2/15/23 0:00,B6,656,B6,656,MCO,SYR,1620,1901,1931.0,30.0,0,0,N,161.0,1053,0.0,0.0,0.0,0.0
2,3,2/15/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2357,2341.0,-16.0,0,0,N,87.0,209,,,,0.0
2,3,2/15/23 0:00,DL,5224,9E,5224,JFK,SYR,1630,1759,1739.0,-20.0,0,0,N,89.0,209,,,,0.0
2,3,2/15/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1118,1102.0,-16.0,0,0,N,88.0,209,,,,0.0
2,3,2/15/23 0:00,UA,1693,UA,1693,ORD,SYR,1357,1643,1637.0,-6.0,0,0,N,106.0,607,,,,0.0
2,3,2/15/23 0:00,UA,1998,UA,1998,ORD,SYR,1819,2108,2106.0,-2.0,0,0,N,109.0,607,,,,0.0
2,3,2/15/23 0:00,UA,3802,ZW,3802,ORD,SYR,710,1000,954.0,-6.0,0,0,N,110.0,607,,,,0.0
2,3,2/22/23 0:00,AA,3518,MQ,3518,ORD,SYR,1437,1724,1722.0,-2.0,0,0,N,107.0,607,,,,0.0
2,3,2/22/23 0:00,B6,116,B6,116,JFK,SYR,1330,1443,1433.0,-10.0,0,0,N,73.0,209,,,,0.0
2,3,2/22/23 0:00,B6,16,B6,16,JFK,SYR,2135,2247,,,1,0,N,72.0,209,,,,0.0
2,3,2/22/23 0:00,B6,56,B6,56,MCO,SYR,1407,1651,1645.0,-6.0,0,0,N,164.0,1053,,,,0.0
2,3,2/22/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2357,,,1,0,N,87.0,209,,,,0.0
2,3,2/22/23 0:00,DL,5224,9E,5224,JFK,SYR,1630,1759,,,1,0,N,89.0,209,,,,0.0
2,3,2/22/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1118,1101.0,-17.0,0,0,N,88.0,209,,,,0.0
2,3,2/22/23 0:00,UA,1693,UA,1693,ORD,SYR,1357,1643,1803.0,80.0,0,0,N,106.0,607,0.0,0.0,5.0,0.0
2,3,2/22/23 0:00,UA,1998,UA,1998,ORD,SYR,1819,2108,2303.0,115.0,0,0,N,109.0,607,0.0,0.0,90.0,0.0
2,3,2/22/23 0:00,UA,3802,ZW,3802,ORD,SYR,710,1000,933.0,-27.0,0,0,N,110.0,607,,,,0.0
2,4,2/2/23 0:00,AA,3518,MQ,3518,ORD,SYR,1353,1635,1623.0,-12.0,0,0,N,102.0,607,,,,0.0
2,4,2/2/23 0:00,AA,4769,YX,4769,ORD,SYR,1931,2225,2348.0,83.0,0,0,N,114.0,607,83.0,0.0,0.0,0.0
2,4,2/2/23 0:00,B6,116,B6,116,JFK,SYR,1316,1429,1421.0,-8.0,0,0,N,73.0,209,,,,0.0
2,4,2/2/23 0:00,B6,2516,B6,2516,JFK,SYR,2155,2307,2259.0,-8.0,0,0,N,72.0,209,,,,0.0
2,4,2/2/23 0:00,B6,656,B6,656,MCO,SYR,1618,1859,1857.0,-2.0,0,0,N,161.0,1053,,,,0.0
2,4,2/2/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2354,1.0,7.0,0,0,N,84.0,209,,,,0.0
2,4,2/2/23 0:00,DL,5224,9E,5224,JFK,SYR,1635,1801,2203.0,242.0,0,0,N,86.0,209,0.0,8.0,0.0,0.0
2,4,2/2/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1115,1056.0,-19.0,0,0,N,85.0,209,,,,0.0
2,4,2/2/23 0:00,UA,1998,UA,1998,ORD,SYR,1824,2117,2109.0,-8.0,0,0,N,113.0,607,,,,0.0
2,4,2/2/23 0:00,UA,3568,YX,3568,ORD,SYR,1348,1639,1632.0,-7.0,0,0,N,111.0,607,,,,0.0
2,4,2/9/23 0:00,AA,3392,MQ,3392,ORD,SYR,1940,2224,2209.0,-15.0,0,0,N,104.0,607,,,,0.0
2,4,2/9/23 0:00,AA,3518,MQ,3518,ORD,SYR,1321,1615,1612.0,-3.0,0,0,N,114.0,607,,,,0.0
2,4,2/9/23 0:00,B6,116,B6,116,JFK,SYR,1305,1418,1547.0,89.0,0,0,N,73.0,209,0.0,0.0,76.0,0.0
2,4,2/9/23 0:00,B6,2516,B6,2516,JFK,SYR,2220,2331,2327.0,-4.0,0,0,N,71.0,209,,,,0.0
2,4,2/9/23 0:00,B6,656,B6,656,MCO,SYR,1620,1901,1842.0,-19.0,0,0,N,161.0,1053,,,,0.0
2,4,2/9/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2357,2337.0,-20.0,0,0,N,87.0,209,,,,0.0
2,4,2/9/23 0:00,DL,5224,9E,5224,JFK,SYR,1630,1759,1744.0,-15.0,0,0,N,89.0,209,,,,0.0
2,4,2/9/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1118,1056.0,-22.0,0,0,N,88.0,209,,,,0.0
2,4,2/9/23 0:00,UA,1998,UA,1998,ORD,SYR,1824,2117,2123.0,6.0,0,0,N,113.0,607,,,,0.0
2,4,2/9/23 0:00,UA,3568,YX,3568,ORD,SYR,1348,1639,1645.0,6.0,0,0,N,111.0,607,,,,0.0
2,4,2/16/23 0:00,AA,3392,MQ,3392,ORD,SYR,1940,2224,527.0,423.0,0,0,N,104.0,607,365.0,58.0,0.0,0.0
2,4,2/16/23 0:00,AA,3518,MQ,3518,ORD,SYR,1321,1615,1619.0,4.0,0,0,N,114.0,607,,,,0.0
2,4,2/16/23 0:00,B6,116,B6,116,JFK,SYR,1330,1443,1424.0,-19.0,0,0,N,73.0,209,,,,0.0
2,4,2/16/23 0:00,B6,16,B6,16,JFK,SYR,2135,2247,2319.0,32.0,0,0,N,72.0,209,0.0,0.0,17.0,0.0
2,4,2/16/23 0:00,B6,56,B6,56,MCO,SYR,1407,1651,1645.0,-6.0,0,0,N,164.0,1053,,,,0.0
2,4,2/16/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2357,2337.0,-20.0,0,0,N,87.0,209,,,,0.0
2,4,2/16/23 0:00,DL,5224,9E,5224,JFK,SYR,1630,1759,1749.0,-10.0,0,0,N,89.0,209,,,,0.0
2,4,2/16/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1118,1048.0,-30.0,0,0,N,88.0,209,,,,0.0
2,4,2/16/23 0:00,UA,1693,UA,1693,ORD,SYR,1357,1643,1727.0,44.0,0,0,N,106.0,607,38.0,6.0,0.0,0.0
2,4,2/16/23 0:00,UA,1998,UA,1998,ORD,SYR,1819,2108,2124.0,16.0,0,0,N,109.0,607,0.0,0.0,0.0,0.0
2,4,2/16/23 0:00,UA,3802,ZW,3802,ORD,SYR,710,1000,,,1,0,N,110.0,607,,,,0.0
2,4,2/23/23 0:00,AA,3392,MQ,3392,ORD,SYR,1940,2224,2232.0,8.0,0,0,N,104.0,607,,,,0.0
2,4,2/23/23 0:00,AA,3518,MQ,3518,ORD,SYR,1321,1615,1552.0,-23.0,0,0,N,114.0,607,,,,0.0
2,4,2/23/23 0:00,B6,116,B6,116,JFK,SYR,1330,1443,1528.0,45.0,0,0,N,73.0,209,0.0,0.0,11.0,0.0
2,4,2/23/23 0:00,B6,16,B6,16,JFK,SYR,2135,2247,2245.0,-2.0,0,0,N,72.0,209,,,,0.0
2,4,2/23/23 0:00,B6,56,B6,56,MCO,SYR,1407,1651,1702.0,11.0,0,0,N,164.0,1053,,,,0.0
2,4,2/23/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2357,10.0,13.0,0,0,N,87.0,209,,,,0.0
2,4,2/23/23 0:00,DL,5224,9E,5224,JFK,SYR,1630,1759,1734.0,-25.0,0,0,N,89.0,209,,,,0.0
2,4,2/23/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1118,1102.0,-16.0,0,0,N,88.0,209,,,,0.0
2,4,2/23/23 0:00,UA,1693,UA,1693,ORD,SYR,1357,1643,1627.0,-16.0,0,0,N,106.0,607,,,,0.0
2,4,2/23/23 0:00,UA,1998,UA,1998,ORD,SYR,1819,2108,2055.0,-13.0,0,0,N,109.0,607,,,,0.0
2,4,2/23/23 0:00,UA,3802,ZW,3802,ORD,SYR,710,1000,1031.0,31.0,0,0,N,110.0,607,0.0,0.0,0.0,0.0
2,5,2/3/23 0:00,AA,3392,MQ,3392,ORD,SYR,1940,2224,,,1,0,N,104.0,607,,,,0.0
2,5,2/3/23 0:00,AA,3518,MQ,3518,ORD,SYR,1321,1615,1559.0,-16.0,0,0,N,114.0,607,,,,0.0
2,5,2/3/23 0:00,B6,116,B6,116,JFK,SYR,1316,1429,1020.0,,0,1,N,73.0,209,,,,1.0
2,5,2/3/23 0:00,B6,2516,B6,2516,JFK,SYR,2155,2307,,,1,0,N,72.0,209,,,,0.0
2,5,2/3/23 0:00,B6,656,B6,656,MCO,SYR,1618,1859,,,1,0,N,161.0,1053,,,,0.0
2,5,2/3/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2354,,,1,0,N,84.0,209,,,,0.0
2,5,2/3/23 0:00,DL,5224,9E,5224,JFK,SYR,1635,1801,,,1,0,N,86.0,209,,,,0.0
2,5,2/3/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1115,1107.0,-8.0,0,0,N,85.0,209,,,,0.0
2,5,2/3/23 0:00,UA,1998,UA,1998,ORD,SYR,1824,2117,2151.0,34.0,0,0,N,113.0,607,34.0,0.0,0.0,0.0
2,5,2/3/23 0:00,UA,3568,YX,3568,ORD,SYR,1348,1639,1645.0,6.0,0,0,N,111.0,607,,,,0.0
2,5,2/10/23 0:00,AA,3392,MQ,3392,ORD,SYR,1940,2224,2236.0,12.0,0,0,N,104.0,607,,,,0.0
2,5,2/10/23 0:00,AA,3518,MQ,3518,ORD,SYR,1321,1615,1616.0,1.0,0,0,N,114.0,607,,,,0.0
2,5,2/10/23 0:00,B6,116,B6,116,JFK,SYR,1305,1418,1521.0,63.0,0,0,N,73.0,209,0.0,2.0,58.0,0.0
2,5,2/10/23 0:00,B6,2516,B6,2516,JFK,SYR,2220,2331,2348.0,17.0,0,0,N,71.0,209,0.0,7.0,1.0,0.0
2,5,2/10/23 0:00,B6,656,B6,656,MCO,SYR,1620,1901,1944.0,43.0,0,0,N,161.0,1053,0.0,5.0,13.0,0.0
2,5,2/10/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2357,2331.0,-26.0,0,0,N,87.0,209,,,,0.0
2,5,2/10/23 0:00,DL,5224,9E,5224,JFK,SYR,1630,1759,1744.0,-15.0,0,0,N,89.0,209,,,,0.0
2,5,2/10/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1118,1055.0,-23.0,0,0,N,88.0,209,,,,0.0
2,5,2/10/23 0:00,UA,1693,UA,1693,ORD,SYR,1357,1643,1640.0,-3.0,0,0,N,106.0,607,,,,0.0
2,5,2/10/23 0:00,UA,1998,UA,1998,ORD,SYR,1819,2108,2101.0,-7.0,0,0,N,109.0,607,,,,0.0
2,5,2/10/23 0:00,UA,3802,ZW,3802,ORD,SYR,710,1000,944.0,-16.0,0,0,N,110.0,607,,,,0.0
2,5,2/17/23 0:00,AA,3392,MQ,3392,ORD,SYR,1940,2224,2328.0,64.0,0,0,N,104.0,607,0.0,14.0,50.0,0.0
2,5,2/17/23 0:00,AA,3518,MQ,3518,ORD,SYR,1321,1615,1612.0,-3.0,0,0,N,114.0,607,,,,0.0
2,5,2/17/23 0:00,B6,116,B6,116,JFK,SYR,1330,1443,1523.0,40.0,0,0,N,73.0,209,0.0,4.0,0.0,0.0
2,5,2/17/23 0:00,B6,16,B6,16,JFK,SYR,2135,2247,2357.0,70.0,0,0,N,72.0,209,0.0,8.0,18.0,0.0
2,5,2/17/23 0:00,B6,56,B6,56,MCO,SYR,1407,1651,1804.0,73.0,0,0,N,164.0,1053,0.0,0.0,51.0,0.0
2,5,2/17/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2357,5.0,8.0,0,0,N,87.0,209,,,,0.0
2,5,2/17/23 0:00,DL,5224,9E,5224,JFK,SYR,1630,1759,1749.0,-10.0,0,0,N,89.0,209,,,,0.0
2,5,2/17/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1118,1136.0,18.0,0,0,N,88.0,209,0.0,0.0,18.0,0.0
2,5,2/17/23 0:00,UA,1693,UA,1693,ORD,SYR,1357,1643,1635.0,-8.0,0,0,N,106.0,607,,,,0.0
2,5,2/17/23 0:00,UA,1998,UA,1998,ORD,SYR,1819,2108,2113.0,5.0,0,0,N,109.0,607,,,,0.0
2,5,2/17/23 0:00,UA,3802,ZW,3802,ORD,SYR,710,1000,1119.0,79.0,0,0,N,110.0,607,0.0,0.0,36.0,0.0
2,5,2/24/23 0:00,AA,3392,MQ,3392,ORD,SYR,1940,2224,2326.0,62.0,0,0,N,104.0,607,0.0,9.0,53.0,0.0
2,5,2/24/23 0:00,AA,3518,MQ,3518,ORD,SYR,1321,1615,1600.0,-15.0,0,0,N,114.0,607,,,,0.0
2,5,2/24/23 0:00,B6,116,B6,116,JFK,SYR,1330,1443,1447.0,4.0,0,0,N,73.0,209,,,,0.0
2,5,2/24/23 0:00,B6,16,B6,16,JFK,SYR,2135,2247,2343.0,56.0,0,0,N,72.0,209,0.0,12.0,0.0,0.0
2,5,2/24/23 0:00,B6,56,B6,56,MCO,SYR,1407,1651,1651.0,0.0,0,0,N,164.0,1053,,,,0.0
2,5,2/24/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2357,2357.0,0.0,0,0,N,87.0,209,,,,0.0
2,5,2/24/23 0:00,DL,5224,9E,5224,JFK,SYR,1630,1759,1752.0,-7.0,0,0,N,89.0,209,,,,0.0
2,5,2/24/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1118,1138.0,20.0,0,0,N,88.0,209,0.0,20.0,0.0,0.0
2,5,2/24/23 0:00,UA,1693,UA,1693,ORD,SYR,1357,1643,1744.0,61.0,0,0,N,106.0,607,0.0,16.0,45.0,0.0
2,5,2/24/23 0:00,UA,1998,UA,1998,ORD,SYR,1819,2108,2121.0,13.0,0,0,N,109.0,607,,,,0.0
2,5,2/24/23 0:00,UA,3802,ZW,3802,ORD,SYR,710,1000,1000.0,0.0,0,0,N,110.0,607,,,,0.0
2,6,2/4/23 0:00,AA,3518,MQ,3518,ORD,SYR,1321,1615,1602.0,-13.0,0,0,N,114.0,607,,,,0.0
2,6,2/4/23 0:00,AA,4411,YX,4411,ORD,SYR,1940,2235,2214.0,-21.0,0,0,N,115.0,607,,,,0.0
2,6,2/4/23 0:00,B6,116,B6,116,JFK,SYR,1316,1429,1441.0,12.0,0,0,N,73.0,209,,,,0.0
2,6,2/4/23 0:00,B6,2516,B6,2516,JFK,SYR,2155,2307,2339.0,32.0,0,0,N,72.0,209,0.0,0.0,0.0,0.0
2,6,2/4/23 0:00,B6,656,B6,656,MCO,SYR,1618,1859,1913.0,14.0,0,0,N,161.0,1053,,,,0.0
2,6,2/4/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2354,2345.0,-9.0,0,0,N,84.0,209,,,,0.0
2,6,2/4/23 0:00,DL,5224,9E,5224,JFK,SYR,1635,1801,1757.0,-4.0,0,0,N,86.0,209,,,,0.0
2,6,2/4/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1115,1223.0,68.0,0,0,N,85.0,209,0.0,34.0,0.0,0.0
2,6,2/4/23 0:00,UA,1998,UA,1998,ORD,SYR,1824,2117,2059.0,-18.0,0,0,N,113.0,607,,,,0.0
2,6,2/4/23 0:00,UA,4471,G7,4471,ORD,SYR,1348,1637,1617.0,-20.0,0,0,N,109.0,607,,,,0.0
2,6,2/4/23 0:00,WN,2695,WN,2695,MCO,SYR,1105,1345,1342.0,-3.0,0,0,N,160.0,1053,,,,0.0
2,6,2/11/23 0:00,AA,3518,MQ,3518,ORD,SYR,1321,1615,1606.0,-9.0,0,0,N,114.0,607,,,,0.0
2,6,2/11/23 0:00,AA,4411,YX,4411,ORD,SYR,1940,2235,2210.0,-25.0,0,0,N,115.0,607,,,,0.0
2,6,2/11/23 0:00,B6,116,B6,116,JFK,SYR,1305,1418,1439.0,21.0,0,0,N,73.0,209,0.0,21.0,0.0,0.0
2,6,2/11/23 0:00,B6,2516,B6,2516,JFK,SYR,2220,2331,2347.0,16.0,0,0,N,71.0,209,0.0,0.0,0.0,0.0
2,6,2/11/23 0:00,B6,656,B6,656,MCO,SYR,1620,1901,1849.0,-12.0,0,0,N,161.0,1053,,,,0.0
2,6,2/11/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2357,2342.0,-15.0,0,0,N,87.0,209,,,,0.0
2,6,2/11/23 0:00,DL,5224,9E,5224,JFK,SYR,1630,1759,1725.0,-34.0,0,0,N,89.0,209,,,,0.0
2,6,2/11/23 0:00,DL,5350,9E,5350,JFK,SYR,940,1108,1045.0,-23.0,0,0,N,88.0,209,,,,0.0
2,6,2/11/23 0:00,UA,1693,UA,1693,ORD,SYR,1357,1643,1644.0,1.0,0,0,N,106.0,607,,,,0.0
2,6,2/11/23 0:00,UA,3802,ZW,3802,ORD,SYR,710,1000,955.0,-5.0,0,0,N,110.0,607,,,,0.0
2,6,2/11/23 0:00,UA,454,UA,454,ORD,SYR,2105,2359,2357.0,-2.0,0,0,N,114.0,607,,,,0.0
2,6,2/11/23 0:00,WN,2695,WN,2695,MCO,SYR,1105,1345,1349.0,4.0,0,0,N,160.0,1053,,,,0.0
2,6,2/18/23 0:00,AA,3518,MQ,3518,ORD,SYR,1321,1615,1558.0,-17.0,0,0,N,114.0,607,,,,0.0
2,6,2/18/23 0:00,AA,4411,YX,4411,ORD,SYR,1940,2235,2216.0,-19.0,0,0,N,115.0,607,,,,0.0
2,6,2/18/23 0:00,B6,116,B6,116,JFK,SYR,1330,1443,1434.0,-9.0,0,0,N,73.0,209,,,,0.0
2,6,2/18/23 0:00,B6,16,B6,16,JFK,SYR,2135,2247,2241.0,-6.0,0,0,N,72.0,209,,,,0.0
2,6,2/18/23 0:00,B6,56,B6,56,MCO,SYR,1407,1651,1654.0,3.0,0,0,N,164.0,1053,,,,0.0
2,6,2/18/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2357,2351.0,-6.0,0,0,N,87.0,209,,,,0.0
2,6,2/18/23 0:00,DL,5224,9E,5224,JFK,SYR,1630,1759,1832.0,33.0,0,0,N,89.0,209,0.0,0.0,30.0,0.0
2,6,2/18/23 0:00,DL,5350,9E,5350,JFK,SYR,940,1108,1041.0,-27.0,0,0,N,88.0,209,,,,0.0
2,6,2/18/23 0:00,UA,1693,UA,1693,ORD,SYR,1357,1643,1635.0,-8.0,0,0,N,106.0,607,,,,0.0
2,6,2/18/23 0:00,UA,3802,ZW,3802,ORD,SYR,710,1000,1022.0,22.0,0,0,N,110.0,607,0.0,0.0,6.0,0.0
2,6,2/18/23 0:00,UA,454,UA,454,ORD,SYR,2105,2359,2348.0,-11.0,0,0,N,114.0,607,,,,0.0
2,6,2/18/23 0:00,WN,2695,WN,2695,MCO,SYR,1105,1345,1350.0,5.0,0,0,N,160.0,1053,,,,0.0
2,6,2/25/23 0:00,AA,3518,MQ,3518,ORD,SYR,1321,1615,1559.0,-16.0,0,0,N,114.0,607,,,,0.0
2,6,2/25/23 0:00,AA,4411,YX,4411,ORD,SYR,1940,2235,2217.0,-18.0,0,0,N,115.0,607,,,,0.0
2,6,2/25/23 0:00,B6,116,B6,116,JFK,SYR,1330,1443,1509.0,26.0,0,0,N,73.0,209,0.0,9.0,0.0,0.0
2,6,2/25/23 0:00,B6,16,B6,16,JFK,SYR,2135,2247,2303.0,16.0,0,0,N,72.0,209,0.0,4.0,0.0,0.0
2,6,2/25/23 0:00,B6,56,B6,56,MCO,SYR,1407,1651,1943.0,172.0,0,0,N,164.0,1053,0.0,0.0,112.0,0.0
2,6,2/25/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2357,2355.0,-2.0,0,0,N,87.0,209,,,,0.0
2,6,2/25/23 0:00,DL,5224,9E,5224,JFK,SYR,1630,1759,1759.0,0.0,0,0,N,89.0,209,,,,0.0
2,6,2/25/23 0:00,DL,5350,9E,5350,JFK,SYR,940,1108,1050.0,-18.0,0,0,N,88.0,209,,,,0.0
2,6,2/25/23 0:00,UA,1693,UA,1693,ORD,SYR,1357,1643,1800.0,77.0,0,0,N,106.0,607,0.0,77.0,0.0,0.0
2,6,2/25/23 0:00,UA,3802,ZW,3802,ORD,SYR,710,1000,1512.0,312.0,0,0,N,110.0,607,0.0,0.0,236.0,0.0
2,6,2/25/23 0:00,UA,454,UA,454,ORD,SYR,2115,9,2349.0,-20.0,0,0,N,114.0,607,,,,0.0
2,6,2/25/23 0:00,WN,2695,WN,2695,MCO,SYR,1105,1345,1342.0,-3.0,0,0,N,160.0,1053,,,,0.0
2,6,2/25/23 0:00,WN,5795,WN,5795,MCO,SYR,1340,1620,1615.0,-5.0,0,0,N,160.0,1053,,,,0.0
2,7,2/5/23 0:00,AA,3392,MQ,3392,ORD,SYR,1940,2224,2307.0,43.0,0,0,N,104.0,607,0.0,11.0,0.0,0.0
2,7,2/5/23 0:00,AA,3518,MQ,3518,ORD,SYR,1321,1615,1559.0,-16.0,0,0,N,114.0,607,,,,0.0
2,7,2/5/23 0:00,B6,116,B6,116,JFK,SYR,1316,1429,1427.0,-2.0,0,0,N,73.0,209,,,,0.0
2,7,2/5/23 0:00,B6,2516,B6,2516,JFK,SYR,2155,2307,2303.0,-4.0,0,0,N,72.0,209,,,,0.0
2,7,2/5/23 0:00,B6,656,B6,656,MCO,SYR,1618,1859,1910.0,11.0,0,0,N,161.0,1053,,,,0.0
2,7,2/5/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2354,2352.0,-2.0,0,0,N,84.0,209,,,,0.0
2,7,2/5/23 0:00,DL,5224,9E,5224,JFK,SYR,1635,1801,1739.0,-22.0,0,0,N,86.0,209,,,,0.0
2,7,2/5/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1115,1049.0,-26.0,0,0,N,85.0,209,,,,0.0
2,7,2/5/23 0:00,UA,1998,UA,1998,ORD,SYR,1824,2117,2104.0,-13.0,0,0,N,113.0,607,,,,0.0
2,7,2/5/23 0:00,UA,3568,YX,3568,ORD,SYR,1348,1639,1634.0,-5.0,0,0,N,111.0,607,,,,0.0
2,7,2/12/23 0:00,AA,3392,MQ,3392,ORD,SYR,1940,2224,2238.0,14.0,0,0,N,104.0,607,,,,0.0
2,7,2/12/23 0:00,AA,3518,MQ,3518,ORD,SYR,1321,1615,1605.0,-10.0,0,0,N,114.0,607,,,,0.0
2,7,2/12/23 0:00,B6,116,B6,116,JFK,SYR,1305,1418,1401.0,-17.0,0,0,N,73.0,209,,,,0.0
2,7,2/12/23 0:00,B6,2516,B6,2516,JFK,SYR,2220,2331,2349.0,18.0,0,0,N,71.0,209,0.0,0.0,0.0,0.0
2,7,2/12/23 0:00,B6,656,B6,656,MCO,SYR,1620,1901,1909.0,8.0,0,0,N,161.0,1053,,,,0.0
2,7,2/12/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2357,2351.0,-6.0,0,0,N,87.0,209,,,,0.0
2,7,2/12/23 0:00,DL,5224,9E,5224,JFK,SYR,1630,1759,1753.0,-6.0,0,0,N,89.0,209,,,,0.0
2,7,2/12/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1118,1051.0,-27.0,0,0,N,88.0,209,,,,0.0
2,7,2/12/23 0:00,UA,1693,UA,1693,ORD,SYR,1357,1643,1624.0,-19.0,0,0,N,106.0,607,,,,0.0
2,7,2/12/23 0:00,UA,1998,UA,1998,ORD,SYR,1819,2108,2047.0,-21.0,0,0,N,109.0,607,,,,0.0
2,7,2/12/23 0:00,UA,3802,ZW,3802,ORD,SYR,710,1000,947.0,-13.0,0,0,N,110.0,607,,,,0.0
2,7,2/19/23 0:00,AA,3392,MQ,3392,ORD,SYR,1940,2224,2232.0,8.0,0,0,N,104.0,607,,,,0.0
2,7,2/19/23 0:00,AA,3518,MQ,3518,ORD,SYR,1321,1615,1556.0,-19.0,0,0,N,114.0,607,,,,0.0
2,7,2/19/23 0:00,B6,116,B6,116,JFK,SYR,1330,1443,1434.0,-9.0,0,0,N,73.0,209,,,,0.0
2,7,2/19/23 0:00,B6,16,B6,16,JFK,SYR,2135,2247,2348.0,61.0,0,0,N,72.0,209,0.0,14.0,36.0,0.0
2,7,2/19/23 0:00,B6,56,B6,56,MCO,SYR,1407,1651,1645.0,-6.0,0,0,N,164.0,1053,,,,0.0
2,7,2/19/23 0:00,DL,5009,9E,5009,JFK,SYR,2230,2357,2353.0,-4.0,0,0,N,87.0,209,,,,0.0
2,7,2/19/23 0:00,DL,5224,9E,5224,JFK,SYR,1630,1759,1733.0,-26.0,0,0,N,89.0,209,,,,0.0
2,7,2/19/23 0:00,DL,5350,9E,5350,JFK,SYR,950,1118,1054.0,-24.0,0,0,N,88.0,209,,,,0.0
2,7,2/19/23 0:00,UA,1693,UA,1693,ORD,SYR,1357,1643,1629.0,-14.0,0,0,N,106.0,607,,,,0.0
2,7,2/19/23 0:00,UA,1998,UA,1998,ORD,SYR,1819,2108,2053.0,-15.0,0,0,N,109.0,607,,,,0.0
2,7,2/19/23 0:00,UA,3802,ZW,3802,ORD,SYR,710,1000,948.0,-12.0,0,0,N,110.0,607,,,,0.0
2,7,2/26/23 0:00,AA,3392,MQ,3392,ORD,SYR,1940,2224,2243.0,19.0,0,0,N,104.0,607,0.0,19.0,0.0,0.0
2,7,2/26/23 0:00,AA,3518,MQ,3518,ORD,SYR,1321,1615,1605.0,-10.0,0,0,N,114.0,607,,,,0.0
